14.93000031	56637.5		0.1
15.06449986	56642.5		0.1
15.01099968	56647.5		0.1
15.05900002	56652.5		0.1
15.0539999	56657.5		0.1
15.09899998	56662.5		0.1
15.02449989	56667.5		0.1
15.03700018	56672.5		0.1
15.04349995	56677.5		0.1
15.04300022	56682.5		0.1
15.09000015	56687.5		0.1
15.05049992	56692.5		0.1
15.03600025	56697.5		0.1
15.09849977	56702.5		0.1
15.05200005	56707.5		0.1
15.03999996	56712.5		0.1
15.06499958	56717.5		0.1
15.06400013	56722.5		0.1
15.0619998	56727.5		0.1
15.07600021	56732.5		0.1
15.07749987	56737.5		0.1
15.11499977	56742.5		0.1
15.11750031	56747.5		0.1
15.09499979	56752.5		0.1
15.32449961	56762.5		0.1
15.15350008	56772.5		0.1
15.15999985	56777.5		0.1
15.15400028	56782.5		0.1
15.1340003	56787.5		0.1
15.14400005	56792.5		0.1
15.20199966	56797.5		0.1
15.16399956	56802.5		0.1
15.18999958	56807.5		0.1
15.21100044	56812.5		0.1
15.18099976	56817.5		0.1
15.15499973	56822.5		0.1
15.1704998	56827.5		0.1
15.18299961	56832.5		0.1
15.22049999	56837.5		0.1
15.21999979	56842.5		0.1
15.21899986	56847.5		0.1
15.17549992	56852.5		0.1
15.18950033	56857.5		0.1
15.18400002	56862.5		0.1
15.20699978	56867.5		0.1
15.15799999	56872.5		0.1
15.16399956	56877.5		0.1
15.15799999	56882.5		0.1
15.18499994	56887.5		0.1
15.17650032	56892.5		0.1
15.20499992	56897.5		0.1
15.20600033	56902.5		0.1
15.14500046	56907.5		0.1
15.20800018	56912.5		0.1
15.18050003	56917.5		0.1
15.19799995	56922.5		0.1
15.24199963	56927.5		0.1
15.17250013	56932.5		0.1
15.17449999	56937.5		0.1
15.18199968	56942.5		0.1
15.23400021	56947.5		0.1
15.22900009	56952.5		0.1
15.1864996	56957.5		0.1
15.21500015	56962.5		0.1
15.23900032	56967.5		0.1
15.22700024	56972.5		0.1
15.24199963	56977.5		0.1
15.21650028	56982.5		0.1
15.20300007	56987.5		0.1
15.20900011	56992.5		0.1
15.21399975	56997.5		0.1
15.18900013	57002.5		0.1
15.2414999	57007.5		0.1
15.21649981	57012.5		0.1
15.28999996	57017.5		0.1
15.2510004	57022.5		0.1
15.21100044	57027.5		0.1
15.22900009	57032.5		0.1
15.24550009	57037.5		0.1
15.26599979	57042.5		0.1
15.21400023	57047.5		0.1
15.23600006	57052.5		0.1
15.20700026	57057.5		0.1
15.24699974	57062.5		0.1
15.25800037	57067.5		0.1
15.27499962	57072.5		0.1
15.22849989	57077.5		0.1
15.23400021	57082.5		0.1
15.26799965	57087.5		0.1
15.2665	57092.5		0.1
15.27000046	57097.5		0.1
15.25699997	57102.5		0.1
15.24600029	57107.5		0.1
15.24049997	57112.5		0.1
15.24699974	57117.5		0.1
15.26299953	57122.5		0.1
15.26399994	57127.5		0.1
15.25199986	57132.5		0.1
15.24199963	57137.5		0.1
15.27149963	57142.5		0.1
15.22700024	57147.5		0.1
15.26900005	57152.5		0.1
15.25500011	57157.5		0.1
15.21899986	57162.5		0.1
15.23650026	57167.5		0.1
15.22399998	57172.5		0.1
15.17700005	57177.5		0.1
15.23600006	57182.5		0.1
15.19299984	57187.5		0.1
15.24100018	57192.5		0.1
15.25099993	57197.5		0.1
15.23200035	57202.5		0.1
15.24650002	57207.5		0.1
15.26449966	57212.5		0.1
15.22999954	57217.5		0.1
15.26550007	57222.5		0.1
15.26499987	57227.5		0.1
15.26200008	57232.5		0.1
15.26599979	57237.5		0.1
15.26099968	57242.5		0.1
15.2510004	57247.5		0.1
15.25649977	57252.5		0.1
15.23449993	57257.5		0.1
15.2750001	57262.5		0.1
15.27950001	57267.5		0.1
15.26500034	57272.5		0.1
15.26099968	57277.5		0.1
15.26749992	57282.5		0.1
15.26900005	57287.5		0.1
15.27799988	57292.5		0.1
15.25649977	57297.5		0.1
15.2869997	57302.5		0.1
15.28999996	57307.5		0.1
15.29099989	57312.5		0.1
15.28499985	57317.5		0.1
15.29750013	57322.5		0.1
15.37199974	57327.5		0.1
15.30200005	57332.5		0.1
15.30799961	57337.5		0.1
15.30300045	57342.5		0.1
15.32600021	57347.5		0.1
15.29649973	57352.5		0.1
15.32299995	57357.5		0.1
15.31599998	57362.5		0.1
15.35750008	57367.5		0.1
15.3039999	57372.5		0.1
15.27850008	57377.5		0.1
15.31400013	57382.5		0.1
15.28600025	57387.5		0.1
15.27700043	57392.5		0.1
15.31599998	57397.5		0.1
15.25899982	57402.5		0.1
15.32550001	57407.5		0.1
15.29699993	57412.5		0.1
15.29400015	57417.5		0.1
15.33699989	57422.5		0.1
15.36200047	57427.5		0.1
15.39700031	57432.5		0.1
15.28550005	57437.5		0.1
15.30000019	57442.5		0.1
15.26799965	57447.5		0.1
15.33550024	57452.5		0.1
15.35099983	57457.5		0.1
15.34599972	57462.5		0.1
15.28399992	57467.5		0.1
15.28899956	57472.5		0.1
15.31649971	57477.5		0.1
15.35999966	57482.5		0.1
15.36100006	57487.5		0.1
15.31599998	57492.5		0.1
15.33899975	57497.5		0.1
15.33300018	57502.5		0.1
15.32900047	57507.5		0.1
15.3210001	57512.5		0.1
15.34799957	57517.5		0.1
15.39750004	57522.5		0.1
15.29899979	57527.5		0.1
15.34000015	57532.5		0.1
15.36900043	57537.5		0.1
15.3375001	57542.5		0.1
15.40749979	57547.5		0.1
15.34800005	57552.5		0.1
15.33050013	57557.5		0.1
15.32600021	57562.5		0.1
15.41300011	57567.5		0.1
15.40100002	57572.5		0.1
15.35800028	57577.5		0.1
15.35349989	57582.5		0.1
15.31549978	57587.5		0.1
15.2840004	57592.5		0.1
15.35099983	57597.5		0.1
15.31949997	57602.5		0.1
15.38199997	57607.5		0.1
15.34649992	57612.5		0.1
15.31850004	57617.5		0.1
15.31699991	57622.5		0.1
15.36800003	57627.5		0.1
15.4460001	57632.5		0.1
15.39799976	57637.5		0.1
15.31949997	57642.5		0.1
15.32800007	57647.5		0.1
15.25449991	57652.5		0.1
15.31700039	57657.5		0.1
15.38700008	57662.5		0.1
15.40400028	57667.5		0.1
15.29899979	57672.5		0.1
15.36600018	57677.5		0.1
15.28999996	57682.5		0.1
15.50899982	57687.5		0.1
15.40700006	57692.5		0.1
15.38399982	57697.5		0.1
15.31999969	57702.5		0.1
15.35000038	57707.5		0.1
15.42799997	57712.5		0.1
15.37100029	57717.5		0.1
15.43550014	57722.5		0.1
15.34599972	57727.5		0.1
15.30599976	57732.5		0.1
15.31700039	57737.5		0.1
15.36800003	57742.5		0.1
15.43000031	57747.5		0.1
15.4119997	57752.5		0.1
15.34200001	57757.5		0.1
15.26500034	57762.5		0.1
15.25950003	57767.5		0.1
15.30250025	57772.5		0.1
15.35300016	57777.5		0.1
15.31299973	57782.5		0.1
15.27400017	57787.5		0.1
15.20600033	57792.5		0.1
15.24199963	57797.5		0.1
15.24400043	57802.5		0.1
15.29349995	57807.5		0.1
15.29800034	57812.5		0.1
15.30500031	57817.5		0.1
15.23199987	57822.5		0.1
15.29699993	57827.5		0.1
15.28800011	57832.5		0.1
15.24499989	57837.5		0.1
15.22200012	57842.5		0.1
15.24499989	57847.5		0.1
15.33950043	57852.5		0.1
15.29100037	57857.5		0.1
15.26399994	57862.5		0.1
15.22799969	57867.5		0.1
15.23600006	57872.5		0.1
15.27299976	57877.5		0.1
15.26399994	57882.5		0.1
15.23850012	57887.5		0.1
15.27900028	57892.5		0.1
15.22399998	57897.5		0.1
15.20249987	57902.5		0.1
15.27549982	57907.5		0.1
15.24199963	57912.5		0.1
15.25099993	57917.5		0.1
15.25549984	57922.5		0.1
15.21949959	57927.5		0.1
15.19199991	57932.5		0.1
15.29199982	57937.5		0.1
15.2414999	57942.5		0.1
15.2579999	57947.5		0.1
15.24700022	57952.5		0.1
15.23799992	57957.5		0.1
15.17850018	57962.5		0.1
15.2335	57967.5		0.1
15.27200031	57972.5		0.1
15.24800014	57977.5		0.1
15.22200012	57982.5		0.1
15.26800013	57987.5		0.1
15.20699978	57992.5		0.1
15.18200016	57997.5		0.1
15.25	58002.5		0.1
15.21500015	58007.5		0.1
15.23450041	58012.5		0.1
15.21449995	58017.5		0.1
15.2125001	58022.5		0.1
15.22749996	58027.5		0.1
15.33799982	58032.5		0.1
15.28000021	58037.5		0.1
15.2130003	58042.5		0.1
15.25	58047.5		0.1
15.34149981	58052.5		0.1
15.35949993	58057.5		0.1
15.26349974	58062.5		0.1
15.31900024	58067.5		0.1
15.25699997	58072.5		0.1
15.27850008	58077.5		0.1
15.2510004	58082.5		0.1
15.34549999	58087.5		0.1
15.35999966	58092.5		0.1
15.33249998	58097.5		0.1
15.2954998	58102.5		0.1
15.23199987	58107.5		0.1
15.30599976	58112.5		0.1
15.29899979	58117.5		0.1
15.31050014	58122.5		0.1
15.25199986	58127.5		0.1
15.25599957	58132.5		0.1
15.29199982	58137.5		0.1
15.24300003	58142.5		0.1
15.20800018	58147.5		0.1
15.24300003	58152.5		0.1
15.21499968	58157.5		0.1
15.22999954	58162.5		0.1
15.17199993	58167.5		0.1
15.24450016	58172.5		0.1
15.25699997	58177.5		0.1
15.24550009	58182.5		0.1
15.31000042	58187.5		0.1
15.29599953	58192.5		0.1
15.30000019	58197.5		0.1
15.29700041	58202.5		0.1
15.33599997	58207.5		0.1
15.31400013	58212.5		0.1
15.31499958	58217.5		0.1
15.27999973	58222.5		0.1
15.39549971	58227.5		0.1
15.3045001	58232.5		0.1
15.32199955	58237.5		0.1
15.31400013	58242.5		0.1
15.30350018	58247.5		0.1
15.32800007	58252.5		0.1
15.34399986	58257.5		0.1
15.31599998	58262.5		0.1
15.32600021	58267.5		0.1
15.35400009	58272.5		0.1
15.33349991	58277.5		0.1
15.34649992	58282.5		0.1
15.33699989	58287.5		0.1
15.28550005	58292.5		0.1
15.27700043	58297.5		0.1
15.3039999	58302.5		0.1
15.34249973	58307.5		0.1
15.30099964	58312.5		0.1
15.2784996	58317.5		0.1
15.31349993	58322.5		0.1
15.32499981	58327.5		0.1
15.29799986	58332.5		0.1
15.26200008	58337.5		0.1
15.35299969	58342.5		0.1
15.28499985	58347.5		0.1
15.30300045	58352.5		0.1
15.31400013	58357.5		0.1
15.25550032	58362.5		0.1
15.27149963	58367.5		0.1
15.22700024	58372.5		0.1
15.23400021	58377.5		0.1
15.25699997	58382.5		0.1
15.22600031	58387.5		0.1
15.2414999	58392.5		0.1
15.30200005	58397.5		0.1
15.26500034	58402.5		0.1
15.28299999	58407.5		0.1
15.21800041	58412.5		0.1
15.25349998	58417.5		0.1
15.25899982	58422.5		0.1
15.22800016	58427.5		0.1
15.2159996	58432.5		0.1
15.20350027	58437.5		0.1
15.2125001	58442.5		0.1
15.20100021	58447.5		0.1
