59386.31067	2.29201576246273E-05	3.13239517754414E-06
59451.26287	1.94330782758952E-05	2.85079415787861E-06
59806.27837	2.20808811414126E-05	3.06716386063480E-06
59850.17728	2.02437609375349E-05	2.91940507763740E-06
58229.49147	2.09182620862955E-05	2.81561753700762E-06
58231.42784	2.16054840149472E-05	2.86203764108263E-06
58244.42597	1.92181686395066E-05	2.69378611291826E-06
58247.38696	2.01589914194756E-05	2.76246391677088E-06
58252.43567	2.33685626126186E-05	2.96594265399980E-06
58258.32053	2.19259894093250E-05	2.88315495328823E-06
58258.37233	2.13919315370616E-05	2.84778271372253E-06
58261.4327	1.91144409278128E-05	2.68601931100277E-06
58261.43361	2.06505108664977E-05	2.79709916397433E-06
58261.45328	2.21775721089141E-05	2.89949717686107E-06
58262.41578	2.41900741717356E-05	3.00044482552154E-06
58262.42632	2.43978074787477E-05	3.00889575792455E-06
58262.45214	2.17516596905045E-05	2.87171072586064E-06
58272.39038	2.38719117340625E-05	2.98728950249579E-06
58278.37094	2.19474465483004E-05	2.88455539994295E-06
58281.28258	2.47156023942192E-05	3.02162356502368E-06
58288.34539	2.33489416580981E-05	2.96509854800897E-06
58288.36252	1.87432112484840E-05	2.65789351304036E-06
58290.22194	1.88892189213903E-05	2.66901611619817E-06
58290.24256	2.42415285051400E-05	3.00255065493251E-06
58290.24347	2.50501770657542E-05	3.03476229435937E-06
58291.34307	2.37629962787706E-05	2.98272944091469E-06
58291.43025	1.92565641161605E-05	2.69665168138223E-06
58292.34654	2.42620112628892E-05	3.00338406451712E-06
58292.43148	2.13372084501756E-05	2.84410411040899E-06
58293.35167	2.29492237366481E-05	2.94762861082104E-06
58294.21872	2.49236704374760E-05	3.02982539317948E-06
58294.37235	2.29577858250151E-05	2.94800682750202E-06
58298.21877	2.61390620679728E-05	3.07582962829597E-06
58299.18501	2.39753855598551E-05	2.99159881179403E-06
58299.22174	2.23429235751090E-05	2.91012361930801E-06
58305.22259	2.07462878816253E-05	2.80375147988570E-06
58305.31089	2.56467536379842E-05	3.05757353766940E-06
58305.32167	2.53319837054673E-05	3.04563651205394E-06
58306.3255	2.32200954155290E-05	2.95951736363063E-06
58306.32925	2.38372856059680E-05	2.98584237537403E-06
58306.34569	1.97460576212163E-05	2.73271061566858E-06
58307.24039	2.08819956039848E-05	2.81312282831444E-06
58307.32618	2.31493072950359E-05	2.95642935978344E-06
58308.21905	2.25524640914941E-05	2.92347037475254E-06
58308.39507	2.14162584870941E-05	2.84941279640660E-06
58310.34641	2.10803977019338E-05	2.82671184998580E-06
58311.34744	2.52936788449802E-05	3.04416879239681E-06
58311.37079	2.35732357775945E-05	2.97470579402659E-06
58312.35203	2.27708477744078E-05	2.93722924315918E-06
58313.24602	2.53380273156622E-05	3.04586626368529E-06
58313.24785	2.75560903479147E-05	3.12572734857517E-06
58313.32625	2.52835236802596E-05	3.04377946559576E-06
58313.34493	2.37667610598518E-05	2.98288825020724E-06
58314.32791	2.54619698764382E-05	3.05059129114922E-06
58314.34302	2.23716079524011E-05	2.91196031869655E-06
58314.37069	2.19450613851696E-05	2.88440097132878E-06
58315.41185	2.26157815202485E-05	2.92747636563474E-06
58316.36515	2.74494723120242E-05	3.12210345826785E-06
58316.36609	2.32862738220876E-05	2.96239035927467E-06
58316.38664	2.27072216908864E-05	2.93323670802555E-06
58317.3701	2.15115646463564E-05	2.85578549051773E-06
58318.38819	2.41098217755058E-05	2.99714942009221E-06
58318.40699	2.56245354049740E-05	3.05673937331314E-06
58318.43149	2.58950050470606E-05	3.06684398572734E-06
58319.36499	2.35943490504086E-05	2.97560156140905E-06
58319.36684	2.76893524916419E-05	3.13023210429357E-06
58320.4089	2.15057602547997E-05	2.85539987809730E-06
58320.43336	2.58923101168453E-05	3.06674177457182E-06
58321.38733	2.45285570181159E-05	3.01416052810859E-06
