58150	0.002186124	3.29E-04
58160	0.002163316	3.19E-04
58170	0.002057595	3.15E-04
58180	0.002059064	3.23E-04
58190	0.002046975	3.20E-04
58200	0.001995557	3.24E-04
58210	0.001922736	3.20E-04
58220	0.00208795	3.30E-04
58230	0.00210207	3.32E-04
58240	0.002048964	3.35E-04
58250	0.002004174	3.23E-04
58260	0.001900476	3.22E-04
58270	0.00198721	3.18E-04
58280	0.001995707	3.15E-04
58290	0.001939505	3.18E-04
58300	0.001990348	3.24E-04
58310	0.002031627	3.30E-04
58320	0.002002466	3.25E-04
58330	0.001983065	3.16E-04
58340	0.001924677	3.14E-04
58350	0.001914913	3.07E-04
58360	0.001997835	3.07E-04
58370	0.002081292	3.07E-04
58380	0.001948269	3.04E-04
58390	0.002063366	3.15E-04
58400	0.002081264	3.14E-04
58410	0.002041691	3.15E-04
58420	0.002095645	3.17E-04
58430	0.00212508	3.20E-04
58440	0.002178626	3.19E-04
58450	0.002109123	3.14E-04
58460	0.002107006	3.19E-04
58470	0.00219457	3.25E-04
58480	0.002279098	3.34E-04
58490	0.002275003	3.39E-04
58500	0.002202354	3.34E-04
58510	0.002220759	3.43E-04
58520	0.002315067	3.29E-04
58530	0.002271845	3.27E-04
58540	0.002284575	3.22E-04
58550	0.002200805	3.27E-04
58560	0.002189068	3.21E-04
58570	0.002362998	3.34E-04
58580	0.002346194	3.36E-04
58590	0.002409422	3.43E-04
58600	0.002276457	3.38E-04
58610	0.002342878	3.40E-04
58620	0.002393333	3.34E-04
58630	0.002339725	3.29E-04
58640	0.002389071	3.33E-04
58650	0.002172276	3.27E-04
58660	0.00229352	3.39E-04
58670	0.002394067	3.36E-04
58680	0.00234472	3.36E-04
58690	0.002291805	3.33E-04
58700	0.002286442	3.29E-04
58710	0.002274636	3.30E-04
58720	0.002110191	3.14E-04
58730	0.00215923	3.13E-04
58740	0.002098985	3.09E-04
58750	0.002087685	3.17E-04
58760	0.002149168	3.18E-04
58770	0.002116925	3.17E-04
58780	0.00216208	3.25E-04
58790	0.00200086	3.19E-04
58800	0.002058185	3.17E-04
58810	0.002018444	3.11E-04
58820	0.002047142	3.13E-04
58830	0.001922887	3.13E-04
58840	0.002070894	3.22E-04
58850	0.00210006	3.27E-04
58860	0.002024655	3.31E-04
58870	0.001988305	3.27E-04
58880	0.001932292	3.34E-04
58890	0.001933935	3.24E-04
58900	0.001989445	3.21E-04
58910	0.001900007	3.13E-04
58920	0.001980782	3.20E-04
58930	0.001990643	3.31E-04
58940	0.002008314	3.31E-04
58950	0.002098024	3.31E-04
58960	0.002073783	3.29E-04
58970	0.002057682	3.38E-04
58980	0.001949302	3.24E-04
58990	0.00191197	3.27E-04
59000	0.001927451	3.14E-04
59010	0.001926183	3.24E-04
59020	0.001981706	3.30E-04
59030	0.001913177	3.26E-04
59040	0.001909207	3.31E-04
59050	0.001996042	3.25E-04
59060	0.002006831	3.26E-04
59070	0.001929859	3.24E-04
59080	0.001863095	3.07E-04
59090	0.001813231	3.04E-04
59100	0.001874676	3.05E-04
59110	0.001844361	3.01E-04
59120	0.001916206	3.15E-04
59130	0.00189625	3.14E-04
59140	0.001995955	3.15E-04
59150	0.001834267	3.14E-04
59160	0.001833402	3.10E-04
59170	0.001749048	3.15E-04
59180	0.001846292	3.09E-04
59190	0.001859829	3.05E-04
59200	0.001804298	3.12E-04
59210	0.001831721	3.25E-04
59220	0.001849091	3.23E-04
59230	0.001779855	3.29E-04
59240	0.001858957	3.32E-04
59250	0.001972768	3.26E-04
59260	0.001861942	3.17E-04
59270	0.001904853	3.16E-04
59280	0.001944506	3.17E-04
59290	0.001927493	3.19E-04
59300	0.001863498	3.28E-04
59310	0.001797649	3.20E-04
59320	0.001877275	3.33E-04
59330	0.001871277	3.25E-04
59340	0.001954477	3.37E-04
59350	0.001904784	3.23E-04
59360	0.002068269	3.27E-04
59370	0.001818916	3.32E-04
59380	0.001805184	3.34E-04
59390	0.001848973	3.23E-04
59400	0.001939267	3.29E-04
59410	0.001992983	3.27E-04
59420	0.001959056	3.24E-04
59430	0.001992294	3.24E-04
59440	0.001826181	3.10E-04
59450	0.001852187	3.07E-04
59460	0.001727348	3.05E-04
59470	0.001771002	2.99E-04
59480	0.001805015	3.06E-04
59490	0.001913841	3.08E-04
59500	0.00175654	3.13E-04
59510	0.001833209	3.12E-04
59520	0.00185644	3.15E-04
59530	0.001907261	3.15E-04
59540	0.001898488	3.14E-04
59550	0.001805947	3.13E-04
59560	0.00187766	3.16E-04
59570	0.001834197	3.19E-04
59580	0.001999689	3.29E-04
59590	0.00198832	3.29E-04
59600	0.001864913	3.29E-04
59610	0.002007956	3.27E-04
59620	0.002010971	3.24E-04
59630	0.002027283	3.21E-04
59640	0.001967226	3.16E-04
59650	0.001919237	3.14E-04
59660	0.001859582	3.26E-04
59670	0.002124293	3.28E-04
59680	0.001925174	3.28E-04
59690	0.001918323	3.32E-04
59700	0.00196364	3.34E-04
59710	0.001910232	3.35E-04
59720	0.001828852	3.20E-04
59730	0.001864407	3.20E-04
59740	0.001687413	3.14E-04
59750	0.001877343	3.27E-04
59760	0.001907743	3.29E-04
59770	0.001894143	3.33E-04
59780	0.001899391	3.33E-04
59790	0.001853748	3.18E-04
59800	0.001810877	3.24E-04
59810	0.001770178	3.05E-04
59820	0.001934748	3.08E-04
59830	0.001863911	3.09E-04
59840	0.001873844	3.03E-04
59850	0.001842678	3.11E-04
59860	0.001855345	3.17E-04
59870	0.001966816	3.19E-04
59880	0.001901793	3.21E-04
59890	0.001854919	3.20E-04
59900	0.001849677	3.12E-04
59910	0.001886207	3.10E-04
59920	0.001862943	3.12E-04
59930	0.002244744	3.27E-04
59940	0.002024631	3.34E-04
59950	0.001975564	3.30E-04
59960	0.002032261	3.40E-04
59970	0.002160659	3.44E-04
59980	0.002057894	3.37E-04
59990	0.002126616	3.39E-04
60000	0.001869949	3.26E-04
60010	0.001900047	3.36E-04
60020	0.001879252	3.28E-04
60030	0.002111526	3.45E-04
60040	0.002023707	3.46E-04
60050	0.002185262	3.41E-04
60060	0.002109353	3.50E-04
60070	0.002066897	3.48E-04
60080	0.002331734	3.43E-04
60090	0.00211121	3.40E-04
60100	0.00203804	3.40E-04
60110	0.002030393	3.37E-04
60120	0.002088027	3.45E-04
60130	0.002263643	3.50E-04
60140	0.002281369	3.60E-04
60150	0.002143208	3.50E-04
60160	0.002178343	3.48E-04
60170	0.002724287	3.60E-04
60180	0.002271746	3.30E-04
60190	0.002014773	3.23E-04
60200	0.002140316	3.36E-04
60210	0.002231679	3.31E-04
60220	0.002176898	3.37E-04
60230	0.002265644	3.37E-04
60240	0.002261083	3.41E-04
60250	0.002121444	3.41E-04
60270	0.00214759	3.31E-04
60280	0.002027316	3.35E-04
