58288.34539	2.33E-05	2.97E-06
58291.34307	2.38E-05	2.98E-06
58293.35167	2.29E-05	2.95E-06
58294.37235	2.30E-05	2.95E-06
58299.18501	2.40E-05	2.99E-06
58299.22174	2.23E-05	2.91E-06
58306.3255	2.32E-05	2.96E-06
58306.32925	2.38E-05	2.99E-06
58307.32618	2.31E-05	2.96E-06
58308.21905	2.26E-05	2.92E-06
58311.37079	2.36E-05	2.97E-06
58312.35203	2.28E-05	2.94E-06
58313.24602	2.53E-05	3.05E-06
58313.32625	2.53E-05	3.04E-06
58313.34493	2.38E-05	2.98E-06
58314.34302	2.24E-05	2.91E-06
58315.41185	2.26E-05	2.93E-06
58316.36609	2.33E-05	2.96E-06
58316.38664	2.27E-05	2.93E-06
58318.38819	2.41E-05	3.00E-06
58319.36499	2.36E-05	2.98E-06
58321.38733	2.45E-05	3.01E-06
58321.41256	2.34E-05	2.97E-06
58322.19656	2.22E-05	2.90E-06
58323.38903	2.51E-05	3.04E-06
58323.42786	2.49E-05	3.03E-06
58331.30134	2.62E-05	3.08E-06
58337.365	2.57E-05	3.06E-06
58343.31087	2.35E-05	2.97E-06
58346.3267	2.45E-05	3.01E-06
58349.15631	2.24E-05	2.92E-06
58349.18435	2.52E-05	3.04E-06
58349.20477	2.65E-05	3.09E-06
58350.29678	2.36E-05	2.97E-06
58351.26238	2.25E-05	2.92E-06
58351.27955	2.37E-05	2.98E-06
58361.16058	2.28E-05	2.94E-06
58361.17859	2.61E-05	3.07E-06
58361.21601	2.76E-05	3.13E-06
58364.2226	2.57E-05	3.06E-06
58365.24198	2.64E-05	3.09E-06
58366.21653	2.71E-05	3.11E-06
58366.26494	2.61E-05	3.07E-06
58367.24019	2.67E-05	3.09E-06
58367.26544	2.69E-05	3.10E-06
58367.2673	2.40E-05	2.99E-06
58368.21892	2.31E-05	2.95E-06
58368.24105	2.27E-05	2.93E-06
58368.26388	2.63E-05	3.08E-06
58369.25878	2.64E-05	3.08E-06
58369.28369	2.68E-05	3.10E-06
58370.22613	2.76E-05	3.13E-06
58370.22707	2.64E-05	3.09E-06
58371.22087	2.55E-05	3.05E-06
58371.2642	2.54E-05	3.05E-06
58372.24181	2.30E-05	2.95E-06
58372.2661	2.43E-05	3.00E-06
58373.22693	2.67E-05	3.10E-06
58373.26303	2.60E-05	3.07E-06
58374.22084	2.30E-05	2.95E-06
58374.23411	2.38E-05	2.98E-06
58374.25623	2.60E-05	3.07E-06
58375.24874	2.61E-05	3.08E-06
58376.22309	2.46E-05	3.02E-06
58376.23823	2.31E-05	2.95E-06
58377.2399	2.66E-05	3.09E-06
58377.2633	2.39E-05	2.99E-06
58378.15941	2.47E-05	3.02E-06
58378.17791	2.79E-05	3.14E-06
58378.1992	2.38E-05	2.98E-06
58379.17353	2.45E-05	3.01E-06
58379.17446	2.73E-05	3.12E-06
58379.19539	2.70E-05	3.11E-06
58381.2349	2.42E-05	3.00E-06
58382.17878	2.53E-05	3.05E-06
58384.25941	2.58E-05	3.06E-06
58388.16097	2.55E-05	3.05E-06
58389.15578	2.70E-05	3.11E-06
58390.11447	2.72E-05	3.11E-06
58390.14294	2.49E-05	3.03E-06
58672.30778	2.46E-05	3.02E-06
58672.32509	2.58E-05	3.06E-06
58674.321	2.43E-05	3.00E-06
58674.32616	2.52E-05	3.04E-06
58675.30683	2.62E-05	3.08E-06
58677.3474	2.55E-05	3.05E-06
58682.20182	2.75E-05	3.12E-06
58693.26679	2.46E-05	3.02E-06
58695.3077	2.30E-05	2.95E-06
58696.26403	2.65E-05	3.09E-06
58696.30899	2.30E-05	2.95E-06
58699.3112	2.40E-05	2.99E-06
58700.26212	2.50E-05	3.03E-06
58700.30777	2.51E-05	3.04E-06
58701.31135	2.40E-05	2.99E-06
58703.31098	2.39E-05	2.99E-06
58704.38449	2.26E-05	2.93E-06
58704.40204	2.56E-05	3.06E-06
58705.22528	2.47E-05	3.02E-06
58705.41046	2.30E-05	2.95E-06
58706.17909	2.71E-05	3.11E-06
58706.22803	2.69E-05	3.10E-06
58708.3916	2.60E-05	3.07E-06
58709.22566	2.71E-05	3.11E-06
58711.21336	2.44E-05	3.01E-06
58714.21394	2.32E-05	2.96E-06
58715.29918	2.23E-05	2.91E-06
58716.31845	2.45E-05	3.01E-06
58717.29903	2.42E-05	3.00E-06
58717.3612	2.27E-05	2.93E-06
58718.31877	2.32E-05	2.96E-06
58718.35322	2.38E-05	2.98E-06
58720.35315	2.38E-05	2.99E-06
58720.36156	2.26E-05	2.93E-06
58722.29787	2.18E-05	2.87E-06
58722.35287	2.23E-05	2.91E-06
58723.35264	2.33E-05	2.96E-06
58724.36279	2.61E-05	3.08E-06
58725.17966	2.38E-05	2.98E-06
58725.20259	2.33E-05	2.96E-06
58725.2962	2.39E-05	2.99E-06
58725.35373	2.56E-05	3.06E-06
58725.36208	2.37E-05	2.98E-06
58726.35289	2.46E-05	3.02E-06
58727.16365	2.17E-05	2.87E-06
58727.17442	2.35E-05	2.97E-06
58727.17953	2.37E-05	2.98E-06
58727.27043	2.29E-05	2.95E-06
58727.3189	2.32E-05	2.96E-06
58727.35284	2.49E-05	3.03E-06
58728.18406	2.20E-05	2.89E-06
58732.15491	2.59E-05	3.07E-06
58732.15588	2.20E-05	2.89E-06
58732.19426	2.45E-05	3.01E-06
58732.29447	2.29E-05	2.94E-06
58733.16266	2.59E-05	3.07E-06
58734.19427	2.45E-05	3.01E-06
58741.18303	2.48E-05	3.03E-06
58743.13384	2.38E-05	2.98E-06
58743.1836	2.59E-05	3.07E-06
58744.23134	2.51E-05	3.04E-06
58745.1449	2.33E-05	2.96E-06
58745.18272	2.48E-05	3.03E-06
58746.14275	2.55E-05	3.05E-06
58746.2072	2.35E-05	2.97E-06
58747.1826	2.28E-05	2.94E-06
58747.23957	2.54E-05	3.05E-06
58747.29021	2.36E-05	2.98E-06
58748.18172	2.67E-05	3.10E-06
58748.2408	2.44E-05	3.01E-06
58748.26558	2.60E-05	3.07E-06
58749.18324	2.27E-05	2.93E-06
58749.23091	2.20E-05	2.89E-06
58750.18354	2.36E-05	2.97E-06
58754.18084	2.19E-05	2.88E-06
58754.23025	2.60E-05	3.07E-06
58754.23995	2.56E-05	3.06E-06
58758.23538	2.34E-05	2.97E-06
58758.2451	2.52E-05	3.04E-06
58759.24439	2.28E-05	2.94E-06
58759.26076	2.29E-05	2.94E-06
58760.2315	2.44E-05	3.01E-06
58760.24122	2.25E-05	2.92E-06
58761.18101	2.37E-05	2.98E-06
58761.26132	2.36E-05	2.98E-06
58762.24341	2.56E-05	3.06E-06
58763.23137	2.23E-05	2.90E-06
58776.16868	2.23E-05	2.91E-06
58778.16932	2.26E-05	2.93E-06
58783.16852	2.43E-05	3.00E-06
58785.16822	2.29E-05	2.95E-06
58993.26432	1.98E-05	2.74E-06
58994.42203	1.94E-05	2.71E-06
58995.33241	1.96E-05	2.72E-06
58996.19598	1.93E-05	2.70E-06
58996.19692	1.90E-05	2.68E-06
58997.3911	2.07E-05	2.80E-06
58998.37361	2.03E-05	2.78E-06
59011.31003	1.94E-05	2.71E-06
59016.34442	1.91E-05	2.68E-06
59018.34477	2.08E-05	2.81E-06
59020.36954	2.05E-05	2.79E-06
59025.24573	1.95E-05	2.72E-06
